Product ID,Product Name,Category,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Sales Volume,Return Rate (%),Elasticity Index
3430,Microwave,Home Appliances,2024-01-09,Kolkata,248,72.87,Yes,Increasing,Premium,Hyderabad,523,7,56,14,Delhi,97.13,74.45,22.06,465,2.02,0.58
3430,Microwave,Home Appliances,2024-01-09,Kolkata,248,72.87,Yes,Increasing,Premium,Hyderabad,523,7,56,14,Bangalore,93.68,36.65,47.57,285,8.52,0.94
3430,Microwave,Home Appliances,2024-01-09,Kolkata,248,72.87,Yes,Increasing,Premium,Chennai,671,9,68,2,Kolkata,57.8,87.0,16.78,210,6.83,0.54
3430,Microwave,Home Appliances,2024-01-09,Kolkata,248,72.87,Yes,Increasing,Premium,Chennai,671,9,68,2,Delhi,97.13,74.45,22.06,465,2.02,0.58
3430,Microwave,Home Appliances,2024-01-09,Kolkata,248,72.87,Yes,Increasing,Premium,Chennai,671,9,68,2,Bangalore,93.68,36.65,47.57,285,8.52,0.94
3821,Bookshelf,Furniture,2024-02-19,Chennai,108,44.21,No,Decreasing,Premium,Bangalore,190,0,143,13,Bangalore,84.19,76.19,32.65,152,12.16,1.11
3821,Bookshelf,Furniture,2024-02-19,Chennai,108,44.21,No,Decreasing,Premium,Hyderabad,997,15,24,3,Bangalore,84.19,76.19,32.65,152,12.16,1.11
4137,Milk,Groceries,2024-04-02,Ahmedabad,286,94.99,Yes,Increasing,Budget,Bangalore,877,1,30,6,Bangalore,50.1,38.7,27.98,468,18.29,1.47
4137,Milk,Groceries,2024-04-02,Ahmedabad,286,94.99,Yes,Increasing,Budget,Bangalore,516,11,196,3,Bangalore,50.1,38.7,27.98,468,18.29,1.47
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Mumbai,59,14,108,8,Mumbai,39.29,52.46,46.85,37,1.66,2.21
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Mumbai,59,14,108,8,Chennai,48.38,52.77,38.29,46,13.07,1.87
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Chennai,740,18,127,8,Mumbai,39.29,52.46,46.85,37,1.66,2.21
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Chennai,740,18,127,8,Chennai,48.38,52.77,38.29,46,13.07,1.87
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Chennai,75,18,99,5,Mumbai,39.29,52.46,46.85,37,1.66,2.21
6792,Fan,Home Appliances,2024-09-08,Delhi,1,92.85,No,Stable,Premium,Chennai,75,18,99,5,Chennai,48.38,52.77,38.29,46,13.07,1.87
1524,Refrigerator,Home Appliances,2024-08-24,Mumbai,67,91.79,Yes,Increasing,Premium,Chennai,129,13,72,14,Chennai,9.77,34.32,29.61,259,18.2,1.37
1524,Refrigerator,Home Appliances,2024-08-24,Mumbai,67,91.79,Yes,Increasing,Premium,Chennai,129,13,72,14,Bangalore,44.98,83.68,12.44,333,18.0,1.55
1524,Refrigerator,Home Appliances,2024-08-24,Mumbai,67,91.79,Yes,Increasing,Premium,Chennai,129,13,72,14,Hyderabad,64.6,61.15,25.43,205,19.85,1.1
5163,Sneakers,Fashion,2024-06-13,Kolkata,298,19.35,No,Increasing,Premium,Hyderabad,966,15,115,14,Bangalore,5.86,69.64,43.88,423,6.7,1.46
5163,Sneakers,Fashion,2024-06-13,Kolkata,298,19.35,No,Increasing,Premium,Hyderabad,966,15,115,14,Chennai,63.83,95.88,7.43,59,17.29,0.57
5163,Sneakers,Fashion,2024-06-13,Kolkata,298,19.35,No,Increasing,Premium,Hyderabad,966,15,115,14,Hyderabad,41.82,56.16,37.15,97,15.56,1.08
6909,Mixer,Home Appliances,2024-06-13,Bangalore,217,67.1,No,Stable,Premium,Chennai,313,7,157,13,Bangalore,21.67,94.97,11.95,110,0.13,0.57
2995,Coffee,Groceries,2024-07-25,Kolkata,18,83.19,Yes,Stable,Budget,Bangalore,599,13,114,13,Hyderabad,27.92,62.81,37.9,250,6.5,1.29
7000,Desk,Furniture,2024-03-05,Mumbai,265,52.26,No,Increasing,Budget,Pune,371,17,92,9,Bangalore,58.13,63.31,3.7,481,15.43,0.51
7550,Microwave,Home Appliances,2024-01-22,Kolkata,92,91.57,Yes,Stable,Budget,Bangalore,374,19,58,3,Mumbai,38.56,29.86,21.66,104,11.03,1.97
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Ahmedabad,248,18,123,8,Delhi,19.32,58.84,7.68,236,4.66,0.66
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Ahmedabad,248,18,123,8,Bangalore,55.26,56.41,16.98,10,9.24,1.47
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Delhi,946,8,122,1,Delhi,19.32,58.84,7.68,236,4.66,0.66
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Delhi,946,8,122,1,Bangalore,55.26,56.41,16.98,10,9.24,1.47
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Ahmedabad,168,12,140,9,Delhi,19.32,58.84,7.68,236,4.66,0.66
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Ahmedabad,168,12,140,9,Bangalore,55.26,56.41,16.98,10,9.24,1.47
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Kolkata,177,7,89,1,Delhi,19.32,58.84,7.68,236,4.66,0.66
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Kolkata,177,7,89,1,Bangalore,55.26,56.41,16.98,10,9.24,1.47
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Bangalore,898,0,80,14,Delhi,19.32,58.84,7.68,236,4.66,0.66
1589,Washing Machine,Home Appliances,2024-01-03,Ahmedabad,490,5.92,Yes,Stable,Budget,Bangalore,898,0,80,14,Bangalore,55.26,56.41,16.98,10,9.24,1.47
9879,Desk,Furniture,2024-06-30,Mumbai,139,19.53,No,Stable,Budget,Bangalore,716,15,176,6,Bangalore,23.4,81.68,20.53,328,19.07,1.17
9879,Desk,Furniture,2024-06-30,Mumbai,139,19.53,No,Stable,Budget,Ahmedabad,730,6,106,3,Bangalore,23.4,81.68,20.53,328,19.07,1.17
2677,Milk,Groceries,2024-12-07,Bangalore,47,26.43,No,Stable,Regular,Delhi,847,12,126,9,Ahmedabad,84.17,63.31,26.66,280,7.87,2.21
2677,Milk,Groceries,2024-12-07,Bangalore,47,26.43,No,Stable,Regular,Delhi,847,12,126,9,Delhi,98.97,54.66,38.98,310,3.4,1.36
5974,Jacket,Fashion,2024-08-25,Bangalore,455,66.03,Yes,Increasing,Budget,Ahmedabad,215,17,15,5,Mumbai,76.49,44.89,8.85,162,4.09,1.19
5974,Jacket,Fashion,2024-08-25,Bangalore,455,66.03,Yes,Increasing,Budget,Delhi,971,10,145,1,Mumbai,76.49,44.89,8.85,162,4.09,1.19
9998,Rice,Groceries,2024-03-02,Delhi,253,33.99,Yes,Stable,Budget,Pune,847,14,74,2,Bangalore,20.81,93.19,0.3,132,15.53,0.55
1254,Refrigerator,Home Appliances,2024-03-27,Chennai,428,80.13,Yes,Decreasing,Regular,Hyderabad,210,18,29,14,Kolkata,67.43,93.56,30.01,489,11.41,1.33
4720,Hoodie,Fashion,2024-02-29,Bangalore,125,87.8,No,Stable,Budget,Chennai,852,1,100,9,Ahmedabad,5.09,49.6,47.27,164,17.3,1.28
4720,Hoodie,Fashion,2024-02-29,Bangalore,125,87.8,No,Stable,Budget,Pune,712,9,177,4,Ahmedabad,5.09,49.6,47.27,164,17.3,1.28
4720,Hoodie,Fashion,2024-02-29,Bangalore,125,87.8,No,Stable,Budget,Hyderabad,352,3,74,3,Ahmedabad,5.09,49.6,47.27,164,17.3,1.28
1099,Hoodie,Fashion,2024-06-02,Ahmedabad,327,78.53,Yes,Stable,Budget,Pune,472,5,14,9,Chennai,63.67,96.3,37.93,22,17.41,1.56
1099,Hoodie,Fashion,2024-06-02,Ahmedabad,327,78.53,Yes,Stable,Budget,Hyderabad,97,5,105,7,Chennai,63.67,96.3,37.93,22,17.41,1.56
6435,Sofa,Furniture,2024-11-02,Ahmedabad,44,22.81,No,Stable,Budget,Ahmedabad,2,6,132,7,Bangalore,28.58,22.86,11.52,409,7.85,1.82
6435,Sofa,Furniture,2024-11-02,Ahmedabad,44,22.81,No,Stable,Budget,Ahmedabad,2,6,132,7,Bangalore,56.24,49.24,28.99,249,2.83,2.23
8447,Bread,Groceries,2024-08-20,Mumbai,343,18.29,Yes,Decreasing,Premium,Pune,618,12,90,8,Chennai,87.84,78.35,10.16,334,10.19,2.22
8447,Bread,Groceries,2024-08-20,Mumbai,343,18.29,Yes,Decreasing,Premium,Hyderabad,215,4,58,11,Chennai,87.84,78.35,10.16,334,10.19,2.22
8447,Bread,Groceries,2024-08-20,Mumbai,343,18.29,Yes,Decreasing,Premium,Bangalore,499,4,158,8,Chennai,87.84,78.35,10.16,334,10.19,2.22
8323,Snacks,Groceries,2024-02-13,Chennai,375,96.77,No,Increasing,Budget,Bangalore,89,12,81,11,Bangalore,91.67,56.12,15.51,485,19.46,1.91
8323,Snacks,Groceries,2024-02-13,Chennai,375,96.77,No,Increasing,Budget,Bangalore,89,12,81,11,Delhi,88.63,53.99,21.07,459,0.98,2.24
7718,Mixer,Home Appliances,2024-06-17,Pune,268,75.7,Yes,Decreasing,Budget,Delhi,117,14,183,1,Ahmedabad,91.57,53.98,41.34,240,8.26,0.95
7718,Mixer,Home Appliances,2024-06-17,Pune,268,75.7,Yes,Decreasing,Budget,Delhi,117,14,183,1,Mumbai,11.23,22.77,22.82,134,19.98,1.2
5695,Smartphone,Electronics,2024-04-23,Pune,109,68.21,Yes,Decreasing,Regular,Bangalore,419,18,68,13,Chennai,41.02,19.45,8.21,83,15.82,0.72
5695,Smartphone,Electronics,2024-04-23,Pune,109,68.21,Yes,Decreasing,Regular,Hyderabad,88,9,55,12,Chennai,41.02,19.45,8.21,83,15.82,0.72
5695,Smartphone,Electronics,2024-04-23,Pune,109,68.21,Yes,Decreasing,Regular,Mumbai,784,4,129,10,Chennai,41.02,19.45,8.21,83,15.82,0.72
9009,Milk,Groceries,2024-12-26,Bangalore,119,42.01,No,Decreasing,Budget,Ahmedabad,650,13,123,9,Pune,46.95,61.04,22.49,165,6.52,0.83
8873,Sofa,Furniture,2024-08-20,Mumbai,390,55.61,No,Decreasing,Premium,Ahmedabad,541,19,199,10,Bangalore,60.85,56.64,17.05,481,0.65,1.2
8873,Sofa,Furniture,2024-08-20,Mumbai,390,55.61,No,Decreasing,Premium,Hyderabad,541,11,29,8,Bangalore,60.85,56.64,17.05,481,0.65,1.2
1709,Chair,Furniture,2024-05-15,Bangalore,54,13.99,Yes,Stable,Budget,Hyderabad,906,17,175,5,Ahmedabad,92.6,50.02,28.51,225,19.72,1.96
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Kolkata,894,16,151,3,Pune,16.78,32.18,12.07,340,19.35,1.51
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Kolkata,894,16,151,3,Pune,51.86,28.02,14.83,127,8.36,0.99
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Kolkata,894,16,151,3,Ahmedabad,9.63,88.04,30.4,150,2.24,1.36
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Kolkata,894,16,151,3,Chennai,14.0,95.16,2.52,90,18.46,1.1
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Kolkata,894,16,151,3,Hyderabad,76.36,58.3,11.24,422,2.41,2.24
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Hyderabad,205,9,190,14,Pune,16.78,32.18,12.07,340,19.35,1.51
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Hyderabad,205,9,190,14,Pune,51.86,28.02,14.83,127,8.36,0.99
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Hyderabad,205,9,190,14,Ahmedabad,9.63,88.04,30.4,150,2.24,1.36
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Hyderabad,205,9,190,14,Chennai,14.0,95.16,2.52,90,18.46,1.1
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Hyderabad,205,9,190,14,Hyderabad,76.36,58.3,11.24,422,2.41,2.24
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,950,12,52,4,Pune,16.78,32.18,12.07,340,19.35,1.51
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,950,12,52,4,Pune,51.86,28.02,14.83,127,8.36,0.99
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,950,12,52,4,Ahmedabad,9.63,88.04,30.4,150,2.24,1.36
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,950,12,52,4,Chennai,14.0,95.16,2.52,90,18.46,1.1
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,950,12,52,4,Hyderabad,76.36,58.3,11.24,422,2.41,2.24
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,728,18,91,3,Pune,16.78,32.18,12.07,340,19.35,1.51
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,728,18,91,3,Pune,51.86,28.02,14.83,127,8.36,0.99
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,728,18,91,3,Ahmedabad,9.63,88.04,30.4,150,2.24,1.36
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,728,18,91,3,Chennai,14.0,95.16,2.52,90,18.46,1.1
8377,Fan,Home Appliances,2024-01-02,Chennai,339,21.98,Yes,Increasing,Regular,Chennai,728,18,91,3,Hyderabad,76.36,58.3,11.24,422,2.41,2.24
9016,Fan,Home Appliances,2024-05-08,Ahmedabad,367,82.25,No,Stable,Regular,Kolkata,430,2,67,9,Kolkata,64.14,95.07,23.82,493,4.16,2.09
8029,Table,Furniture,2024-09-05,Mumbai,273,31.06,Yes,Stable,Regular,Mumbai,956,9,122,4,Hyderabad,20.47,68.49,9.58,158,2.64,1.92
4415,Hoodie,Fashion,2024-10-04,Mumbai,62,34.04,No,Stable,Regular,Bangalore,50,3,117,5,Delhi,68.5,25.83,16.75,361,9.53,1.46
4415,Hoodie,Fashion,2024-10-04,Mumbai,62,34.04,No,Stable,Regular,Pune,473,2,179,1,Delhi,68.5,25.83,16.75,361,9.53,1.46
9501,Bread,Groceries,2024-09-10,Delhi,132,77.69,Yes,Stable,Budget,Chennai,561,8,194,5,Ahmedabad,33.36,85.09,27.02,496,3.63,2.41
9501,Bread,Groceries,2024-09-10,Delhi,132,77.69,Yes,Stable,Budget,Chennai,561,8,194,5,Kolkata,26.23,55.87,8.45,90,12.31,2.1
9501,Bread,Groceries,2024-09-10,Delhi,132,77.69,Yes,Stable,Budget,Hyderabad,181,5,143,4,Ahmedabad,33.36,85.09,27.02,496,3.63,2.41
9501,Bread,Groceries,2024-09-10,Delhi,132,77.69,Yes,Stable,Budget,Hyderabad,181,5,143,4,Kolkata,26.23,55.87,8.45,90,12.31,2.1
3019,Washing Machine,Home Appliances,2024-12-22,Ahmedabad,103,57.01,No,Increasing,Regular,Bangalore,114,0,199,9,Bangalore,71.19,67.94,32.59,232,7.55,1.58
8926,Microwave,Home Appliances,2024-01-28,Pune,107,7.73,Yes,Stable,Regular,Ahmedabad,508,2,76,10,Ahmedabad,77.1,78.15,11.82,27,10.75,1.86
1929,Keyboard,Electronics,2024-01-25,Pune,44,7.5,No,Increasing,Regular,Hyderabad,237,6,113,7,Bangalore,51.01,31.77,47.74,208,3.55,2.18
1929,Keyboard,Electronics,2024-01-25,Pune,44,7.5,No,Increasing,Regular,Hyderabad,237,6,113,7,Bangalore,33.69,80.43,39.2,231,15.79,2.21
1539,Microwave,Home Appliances,2024-02-26,Ahmedabad,486,8.31,Yes,Decreasing,Regular,Delhi,895,4,34,9,Kolkata,32.38,64.19,41.49,345,9.51,0.9
1539,Microwave,Home Appliances,2024-02-26,Ahmedabad,486,8.31,Yes,Decreasing,Regular,Ahmedabad,339,7,124,3,Kolkata,32.38,64.19,41.49,345,9.51,0.9
9890,Headphones,Electronics,2024-02-16,Delhi,23,82.55,No,Decreasing,Budget,Kolkata,993,16,79,12,Ahmedabad,77.91,38.32,33.78,250,9.46,2.11
9214,Headphones,Electronics,2024-02-08,Ahmedabad,7,98.97,No,Decreasing,Regular,Chennai,828,1,56,6,Ahmedabad,45.4,67.0,32.13,166,15.48,1.72
2460,Bread,Groceries,2024-03-08,Chennai,306,28.92,Yes,Decreasing,Premium,Ahmedabad,765,18,122,13,Bangalore,34.53,6.03,8.68,11,11.17,2.39
6918,Table,Furniture,2024-05-31,Delhi,6,6.19,No,Stable,Regular,Chennai,162,1,197,13,Ahmedabad,75.86,61.46,29.77,273,10.37,0.73
6918,Table,Furniture,2024-05-31,Delhi,6,6.19,No,Stable,Regular,Chennai,162,1,197,13,Mumbai,50.34,82.61,2.0,491,16.17,2.07
6918,Table,Furniture,2024-05-31,Delhi,6,6.19,No,Stable,Regular,Hyderabad,2,11,47,3,Ahmedabad,75.86,61.46,29.77,273,10.37,0.73
6918,Table,Furniture,2024-05-31,Delhi,6,6.19,No,Stable,Regular,Hyderabad,2,11,47,3,Mumbai,50.34,82.61,2.0,491,16.17,2.07
7715,T-Shirt,Fashion,2024-02-10,Mumbai,355,7.57,Yes,Increasing,Regular,Chennai,697,11,150,4,Bangalore,67.76,41.16,45.69,18,11.06,1.64
7715,T-Shirt,Fashion,2024-02-10,Mumbai,355,7.57,Yes,Increasing,Regular,Kolkata,162,12,10,3,Bangalore,67.76,41.16,45.69,18,11.06,1.64
6807,Mixer,Home Appliances,2024-05-25,Ahmedabad,439,57.6,Yes,Increasing,Budget,Bangalore,753,16,51,3,Mumbai,97.84,48.81,9.43,483,18.79,0.94
6807,Mixer,Home Appliances,2024-05-25,Ahmedabad,439,57.6,Yes,Increasing,Budget,Bangalore,753,16,51,3,Pune,84.63,66.17,31.22,340,7.58,1.29
5682,Bread,Groceries,2024-07-15,Mumbai,402,67.56,Yes,Decreasing,Regular,Chennai,271,9,87,3,Delhi,73.08,97.88,48.27,407,11.96,0.52
3962,Desk,Furniture,2024-11-05,Mumbai,253,67.01,No,Stable,Regular,Mumbai,556,3,112,13,Kolkata,17.87,23.34,9.04,245,14.63,0.58
3962,Desk,Furniture,2024-11-05,Mumbai,253,67.01,No,Stable,Regular,Mumbai,556,3,112,13,Mumbai,91.51,35.61,31.71,144,18.17,1.21
4329,Jacket,Fashion,2024-01-24,Delhi,90,55.32,No,Stable,Premium,Mumbai,903,19,99,14,Kolkata,75.42,19.46,29.55,145,6.11,1.8
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Mumbai,632,13,180,2,Ahmedabad,14.64,14.95,21.98,384,10.91,1.85
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Mumbai,632,13,180,2,Hyderabad,54.07,72.2,1.92,12,13.03,1.11
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Ahmedabad,279,9,47,7,Ahmedabad,14.64,14.95,21.98,384,10.91,1.85
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Ahmedabad,279,9,47,7,Hyderabad,54.07,72.2,1.92,12,13.03,1.11
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Hyderabad,876,6,47,1,Ahmedabad,14.64,14.95,21.98,384,10.91,1.85
4769,Laptop,Electronics,2024-09-19,Bangalore,266,18.23,Yes,Decreasing,Regular,Hyderabad,876,6,47,1,Hyderabad,54.07,72.2,1.92,12,13.03,1.11
6447,T-Shirt,Fashion,2024-01-11,Mumbai,135,50.26,Yes,Increasing,Regular,Chennai,437,0,161,6,Hyderabad,30.93,35.17,32.47,158,0.51,1.16
6447,T-Shirt,Fashion,2024-01-11,Mumbai,135,50.26,Yes,Increasing,Regular,Chennai,437,0,161,6,Hyderabad,28.82,26.23,41.03,378,9.6,1.57
6824,Desk,Furniture,2024-05-08,Bangalore,367,84.73,Yes,Increasing,Budget,Kolkata,120,12,129,8,Ahmedabad,20.85,51.75,33.68,345,3.24,2.46
6824,Desk,Furniture,2024-05-08,Bangalore,367,84.73,Yes,Increasing,Budget,Kolkata,120,12,129,8,Bangalore,48.47,23.14,18.8,312,6.27,0.53
6824,Desk,Furniture,2024-05-08,Bangalore,367,84.73,Yes,Increasing,Budget,Mumbai,189,11,156,7,Ahmedabad,20.85,51.75,33.68,345,3.24,2.46
6824,Desk,Furniture,2024-05-08,Bangalore,367,84.73,Yes,Increasing,Budget,Mumbai,189,11,156,7,Bangalore,48.47,23.14,18.8,312,6.27,0.53
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Delhi,653,4,183,9,Hyderabad,17.85,33.73,38.07,124,1.02,1.14
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Delhi,653,4,183,9,Mumbai,10.48,91.16,0.24,121,14.53,1.95
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Kolkata,679,11,153,6,Hyderabad,17.85,33.73,38.07,124,1.02,1.14
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Kolkata,679,11,153,6,Mumbai,10.48,91.16,0.24,121,14.53,1.95
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Chennai,673,7,113,1,Hyderabad,17.85,33.73,38.07,124,1.02,1.14
7831,Coffee,Groceries,2024-08-09,Kolkata,38,35.44,No,Increasing,Regular,Chennai,673,7,113,1,Mumbai,10.48,91.16,0.24,121,14.53,1.95
3167,Bookshelf,Furniture,2024-05-30,Mumbai,373,22.44,No,Stable,Premium,Bangalore,90,7,68,9,Ahmedabad,31.55,44.35,34.29,391,16.46,2.2
1327,Milk,Groceries,2024-05-12,Mumbai,407,22.57,Yes,Stable,Regular,Kolkata,912,18,40,13,Bangalore,7.4,78.01,3.72,86,4.64,2.49
1327,Milk,Groceries,2024-05-12,Mumbai,407,22.57,Yes,Stable,Regular,Kolkata,762,3,135,10,Bangalore,7.4,78.01,3.72,86,4.64,2.49
2111,Washing Machine,Home Appliances,2024-01-17,Delhi,48,49.63,Yes,Increasing,Premium,Chennai,412,5,41,9,Mumbai,15.7,39.93,48.36,272,12.67,2.18
2111,Washing Machine,Home Appliances,2024-01-17,Delhi,48,49.63,Yes,Increasing,Premium,Bangalore,476,16,127,3,Mumbai,15.7,39.93,48.36,272,12.67,2.18
3949,T-Shirt,Fashion,2024-07-23,Mumbai,462,70.95,Yes,Increasing,Budget,Mumbai,14,12,61,1,Kolkata,78.79,33.67,47.6,338,6.54,1.3
3949,T-Shirt,Fashion,2024-07-23,Mumbai,462,70.95,Yes,Increasing,Budget,Mumbai,14,12,61,1,Chennai,22.11,65.2,0.96,447,14.98,2.01
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Ahmedabad,948,18,127,1,Chennai,93.55,84.64,2.86,299,13.99,2.39
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Ahmedabad,948,18,127,1,Bangalore,69.59,30.36,14.51,488,17.31,2.45
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Hyderabad,314,0,57,9,Chennai,93.55,84.64,2.86,299,13.99,2.39
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Hyderabad,314,0,57,9,Bangalore,69.59,30.36,14.51,488,17.31,2.45
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Hyderabad,152,18,96,2,Chennai,93.55,84.64,2.86,299,13.99,2.39
8332,Table,Furniture,2024-05-06,Bangalore,168,26.23,No,Stable,Budget,Hyderabad,152,18,96,2,Bangalore,69.59,30.36,14.51,488,17.31,2.45
3337,Table,Furniture,2024-02-07,Delhi,303,54.0,Yes,Decreasing,Premium,Bangalore,574,0,56,5,Bangalore,34.62,65.52,40.04,298,18.64,1.9
4973,Jeans,Fashion,2024-09-15,Mumbai,417,17.21,Yes,Decreasing,Regular,Delhi,410,4,129,11,Kolkata,47.9,67.27,26.59,106,4.52,0.9
4973,Jeans,Fashion,2024-09-15,Mumbai,417,17.21,Yes,Decreasing,Regular,Delhi,410,4,129,11,Mumbai,77.32,22.99,14.38,39,4.44,1.46
2351,Jeans,Fashion,2024-04-16,Pune,277,20.54,No,Decreasing,Premium,Kolkata,89,5,65,12,Hyderabad,70.45,46.3,37.36,204,8.45,2.27
2351,Jeans,Fashion,2024-04-16,Pune,277,20.54,No,Decreasing,Premium,Kolkata,89,5,65,12,Chennai,43.66,14.3,8.53,245,15.59,1.15
2384,Jacket,Fashion,2024-10-02,Pune,426,45.07,No,Stable,Premium,Delhi,16,13,15,13,Delhi,70.78,43.63,8.8,226,18.38,2.15
2384,Jacket,Fashion,2024-10-02,Pune,426,45.07,No,Stable,Premium,Delhi,16,13,15,13,Ahmedabad,8.54,57.0,14.34,395,3.29,0.95
2384,Jacket,Fashion,2024-10-02,Pune,426,45.07,No,Stable,Premium,Delhi,16,13,15,13,Hyderabad,72.75,17.04,33.79,116,15.37,2.3
9652,Bookshelf,Furniture,2024-06-13,Ahmedabad,311,79.74,No,Stable,Premium,Kolkata,723,11,106,10,Delhi,82.74,55.42,22.52,340,18.36,1.68
3465,Bookshelf,Furniture,2024-01-31,Mumbai,383,75.98,Yes,Decreasing,Budget,Hyderabad,209,16,185,7,Chennai,76.65,26.57,12.43,444,12.27,0.95
3465,Bookshelf,Furniture,2024-01-31,Mumbai,383,75.98,Yes,Decreasing,Budget,Chennai,375,5,17,3,Chennai,76.65,26.57,12.43,444,12.27,0.95
3465,Bookshelf,Furniture,2024-01-31,Mumbai,383,75.98,Yes,Decreasing,Budget,Chennai,551,13,166,10,Chennai,76.65,26.57,12.43,444,12.27,0.95
3465,Bookshelf,Furniture,2024-01-31,Mumbai,383,75.98,Yes,Decreasing,Budget,Bangalore,397,2,172,14,Chennai,76.65,26.57,12.43,444,12.27,0.95
6758,Fan,Home Appliances,2024-11-25,Bangalore,318,86.95,No,Increasing,Regular,Bangalore,687,0,155,3,Bangalore,8.24,80.52,8.52,42,4.66,1.59
6758,Fan,Home Appliances,2024-11-25,Bangalore,318,86.95,No,Increasing,Regular,Bangalore,278,12,39,12,Bangalore,8.24,80.52,8.52,42,4.66,1.59
